,formatted_address,name,opening_hours,place_id,price_level,rating,types,latitude,longitude
907,"8, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Burgertory,"{'open_now': False, 'weekday_text': []}",ChIJHzdI21hMzDERt3mlskLBULQ,,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736745,101.5880826
908,"LG291, Lower Ground Floor, Subang Parade, 47500 Subang Jaya, Selangor, Malaysia",Secret Recipe Subang Parade,"{'open_now': True, 'weekday_text': []}",ChIJH4fKE1tMzDERds6qGnIaH-4,,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.08226,101.5856
909,"82 - 84, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",McDonald's,"{'open_now': True, 'weekday_text': []}",ChIJc6qbfvVMzDERc2djYXfm7a4,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736548,101.5905185
910,"Subang Jaya No B1-G, Jalan SS15/8A, Subang Jaya, 47500, Malaysia",Restoran Silva's,"{'open_now': True, 'weekday_text': []}",ChIJ538oV19MzDERo78dE6VuRvo,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074056,101.5872828
911,"No 2 Jalan SS15/4, 47500 Subang Jaya, Selangor, Malaysia",Canai 15 Café,"{'open_now': True, 'weekday_text': []}",ChIJnynPPl9MzDERpaBZsViUq6U,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075251,101.586468
912,"No. 5G &7G, Jalan SS15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kwai Sun,,ChIJiy3asV5MzDER3IU_xRxEBMY,,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0783413,101.5878829
913,"Subang Jaya G-12-19, Ground Floor, First Subang Mall, Jalan SS15/4G, 47500, Malaysia",S Kitchen Steak House,,ChIJcwUZRllMzDERzm9yRZpqsBc,,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0779169,101.5865403
914,"5, Jalan SS 15/8b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Gold Chilli Restaurant,"{'open_now': False, 'weekday_text': []}",ChIJp1fEtlhMzDERmBogul_DeAA,,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074484,101.5867546
915,"No 25G, Jalan SS15/8B,, 47500 Subang Jaya, Selangor, Malaysia",G's Bistro SS15,"{'open_now': True, 'weekday_text': []}",ChIJRetp21hMzDERnVTdAmWlKMM,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0750761,101.5867805
916,"Subang Jaya 62, Subang Jaya, SS15/4C, 47500, Malaysia",Lynn's,,ChIJN06quF5MzDERWzhygYazIFU,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0776741,101.588392
917,"60, Jalan SS 14/2, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kar Heong,"{'open_now': True, 'weekday_text': []}",ChIJ1-Gan_VMzDERCe-Jipl6UWQ,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0728136,101.5901323
918,"80, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Raku Pizza,"{'open_now': True, 'weekday_text': []}",ChIJsw0WefVMzDER7IM724s8__4,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736448,101.5904276
919,"1st Floor, 19, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Sumi-ka,"{'open_now': False, 'weekday_text': []}",ChIJO_ozEV9MzDERo7bjhOcNDk4,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075605,101.589137
920,"53, Jalan ss15/4b, 47500 Subang Jaya, Selangor, Malaysia",Oregi Restaurant,"{'open_now': True, 'weekday_text': []}",ChIJH4jyL19MzDERj2kuj6irGws,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0758267,101.5881793
921,"G-01, Ground Floor SS15 Courtyard, 47500 Subang Jaya, Selangor, Malaysia",Rakuzen Courtyard SS15,"{'open_now': False, 'weekday_text': []}",ChIJ-aBE-V1MzDER9xrRrI4KHWE,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0782412,101.5864335
922,"43, Jalan SS 15/8a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Pizza Hut SS15,,ChIJV5FtFVxMzDER76A4qvCZS-0,1.0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074069999999999,101.58925
923,"13, JALAN SS15/5A, SS15, 47500 Subang Jaya, Selangor, Malaysia",Jyu Raku,"{'open_now': False, 'weekday_text': []}",ChIJ8eGt_l1MzDER8Ahy4cbQCEk,,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.079151,101.59268
924,"SS15 Courtyard, Malaysia",Naj & Belle,"{'open_now': True, 'weekday_text': []}",ChIJC-2CSFlMzDERWl-NUxnhNa0,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0778706,101.5866353
925,"72, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia","KimchiHaru (SS15, Subang)","{'open_now': True, 'weekday_text': []}",ChIJa7LNyVhMzDEReNO8KlVKYig,,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.073616,101.590275
926,"1, Jalan SS 15/4e, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Naughty Nuri's (SS15 Courtyard),"{'open_now': True, 'weekday_text': []}",ChIJdyHIOVlMzDER0kXhmLTYCac,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0775,101.5865415
927,"8, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Burgertory,"{'open_now': False, 'weekday_text': []}",ChIJHzdI21hMzDERt3mlskLBULQ,,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736745,101.5880826
928,"LG291, Lower Ground Floor, Subang Parade, 47500 Subang Jaya, Selangor, Malaysia",Secret Recipe Subang Parade,"{'open_now': True, 'weekday_text': []}",ChIJH4fKE1tMzDERds6qGnIaH-4,,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.08226,101.5856
929,"82 - 84, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",McDonald's,"{'open_now': True, 'weekday_text': []}",ChIJc6qbfvVMzDERc2djYXfm7a4,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736548,101.5905185
930,"Subang Jaya No B1-G, Jalan SS15/8A, Subang Jaya, 47500, Malaysia",Restoran Silva's,"{'open_now': True, 'weekday_text': []}",ChIJ538oV19MzDERo78dE6VuRvo,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074056,101.5872828
931,"No 2 Jalan SS15/4, 47500 Subang Jaya, Selangor, Malaysia",Canai 15 Café,"{'open_now': True, 'weekday_text': []}",ChIJnynPPl9MzDERpaBZsViUq6U,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075251,101.586468
932,"No. 5G &7G, Jalan SS15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kwai Sun,,ChIJiy3asV5MzDER3IU_xRxEBMY,,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0783413,101.5878829
933,"Subang Jaya G-12-19, Ground Floor, First Subang Mall, Jalan SS15/4G, 47500, Malaysia",S Kitchen Steak House,,ChIJcwUZRllMzDERzm9yRZpqsBc,,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0779169,101.5865403
934,"5, Jalan SS 15/8b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Gold Chilli Restaurant,"{'open_now': False, 'weekday_text': []}",ChIJp1fEtlhMzDERmBogul_DeAA,,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074484,101.5867546
935,"No 25G, Jalan SS15/8B,, 47500 Subang Jaya, Selangor, Malaysia",G's Bistro SS15,"{'open_now': True, 'weekday_text': []}",ChIJRetp21hMzDERnVTdAmWlKMM,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0750761,101.5867805
936,"Subang Jaya 62, Subang Jaya, SS15/4C, 47500, Malaysia",Lynn's,,ChIJN06quF5MzDERWzhygYazIFU,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0776741,101.588392
937,"60, Jalan SS 14/2, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kar Heong,"{'open_now': True, 'weekday_text': []}",ChIJ1-Gan_VMzDERCe-Jipl6UWQ,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0728136,101.5901323
938,"80, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Raku Pizza,"{'open_now': True, 'weekday_text': []}",ChIJsw0WefVMzDER7IM724s8__4,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736448,101.5904276
939,"1st Floor, 19, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Sumi-ka,"{'open_now': False, 'weekday_text': []}",ChIJO_ozEV9MzDERo7bjhOcNDk4,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075605,101.589137
940,"53, Jalan ss15/4b, 47500 Subang Jaya, Selangor, Malaysia",Oregi Restaurant,"{'open_now': True, 'weekday_text': []}",ChIJH4jyL19MzDERj2kuj6irGws,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0758267,101.5881793
941,"G-01, Ground Floor SS15 Courtyard, 47500 Subang Jaya, Selangor, Malaysia",Rakuzen Courtyard SS15,"{'open_now': False, 'weekday_text': []}",ChIJ-aBE-V1MzDER9xrRrI4KHWE,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0782412,101.5864335
942,"43, Jalan SS 15/8a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Pizza Hut SS15,,ChIJV5FtFVxMzDER76A4qvCZS-0,1.0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074069999999999,101.58925
943,"13, JALAN SS15/5A, SS15, 47500 Subang Jaya, Selangor, Malaysia",Jyu Raku,"{'open_now': False, 'weekday_text': []}",ChIJ8eGt_l1MzDER8Ahy4cbQCEk,,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.079151,101.59268
944,"SS15 Courtyard, Malaysia",Naj & Belle,"{'open_now': True, 'weekday_text': []}",ChIJC-2CSFlMzDERWl-NUxnhNa0,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0778706,101.5866353
945,"72, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia","KimchiHaru (SS15, Subang)","{'open_now': True, 'weekday_text': []}",ChIJa7LNyVhMzDEReNO8KlVKYig,,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.073616,101.590275
946,"1, Jalan SS 15/4e, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Naughty Nuri's (SS15 Courtyard),"{'open_now': True, 'weekday_text': []}",ChIJdyHIOVlMzDER0kXhmLTYCac,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0775,101.5865415
947,"8, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Burgertory,"{'open_now': False, 'weekday_text': []}",ChIJHzdI21hMzDERt3mlskLBULQ,,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736745,101.5880826
948,"LG291, Lower Ground Floor, Subang Parade, 47500 Subang Jaya, Selangor, Malaysia",Secret Recipe Subang Parade,"{'open_now': True, 'weekday_text': []}",ChIJH4fKE1tMzDERds6qGnIaH-4,,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.08226,101.5856
949,"82 - 84, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",McDonald's,"{'open_now': True, 'weekday_text': []}",ChIJc6qbfvVMzDERc2djYXfm7a4,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736548,101.5905185
950,"Subang Jaya No B1-G, Jalan SS15/8A, Subang Jaya, 47500, Malaysia",Restoran Silva's,"{'open_now': True, 'weekday_text': []}",ChIJ538oV19MzDERo78dE6VuRvo,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074056,101.5872828
951,"No 2 Jalan SS15/4, 47500 Subang Jaya, Selangor, Malaysia",Canai 15 Café,"{'open_now': True, 'weekday_text': []}",ChIJnynPPl9MzDERpaBZsViUq6U,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075251,101.586468
952,"No. 5G &7G, Jalan SS15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kwai Sun,,ChIJiy3asV5MzDER3IU_xRxEBMY,,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0783413,101.5878829
953,"Subang Jaya G-12-19, Ground Floor, First Subang Mall, Jalan SS15/4G, 47500, Malaysia",S Kitchen Steak House,,ChIJcwUZRllMzDERzm9yRZpqsBc,,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0779169,101.5865403
954,"5, Jalan SS 15/8b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Gold Chilli Restaurant,"{'open_now': False, 'weekday_text': []}",ChIJp1fEtlhMzDERmBogul_DeAA,,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074484,101.5867546
955,"No 25G, Jalan SS15/8B,, 47500 Subang Jaya, Selangor, Malaysia",G's Bistro SS15,"{'open_now': True, 'weekday_text': []}",ChIJRetp21hMzDERnVTdAmWlKMM,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0750761,101.5867805
956,"Subang Jaya 62, Subang Jaya, SS15/4C, 47500, Malaysia",Lynn's,,ChIJN06quF5MzDERWzhygYazIFU,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0776741,101.588392
957,"60, Jalan SS 14/2, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kar Heong,"{'open_now': True, 'weekday_text': []}",ChIJ1-Gan_VMzDERCe-Jipl6UWQ,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0728136,101.5901323
958,"80, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Raku Pizza,"{'open_now': True, 'weekday_text': []}",ChIJsw0WefVMzDER7IM724s8__4,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736448,101.5904276
959,"1st Floor, 19, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Sumi-ka,"{'open_now': False, 'weekday_text': []}",ChIJO_ozEV9MzDERo7bjhOcNDk4,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075605,101.589137
960,"53, Jalan ss15/4b, 47500 Subang Jaya, Selangor, Malaysia",Oregi Restaurant,"{'open_now': True, 'weekday_text': []}",ChIJH4jyL19MzDERj2kuj6irGws,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0758267,101.5881793
961,"G-01, Ground Floor SS15 Courtyard, 47500 Subang Jaya, Selangor, Malaysia",Rakuzen Courtyard SS15,"{'open_now': False, 'weekday_text': []}",ChIJ-aBE-V1MzDER9xrRrI4KHWE,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0782412,101.5864335
962,"43, Jalan SS 15/8a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Pizza Hut SS15,,ChIJV5FtFVxMzDER76A4qvCZS-0,1.0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074069999999999,101.58925
963,"13, JALAN SS15/5A, SS15, 47500 Subang Jaya, Selangor, Malaysia",Jyu Raku,"{'open_now': False, 'weekday_text': []}",ChIJ8eGt_l1MzDER8Ahy4cbQCEk,,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.079151,101.59268
964,"SS15 Courtyard, Malaysia",Naj & Belle,"{'open_now': True, 'weekday_text': []}",ChIJC-2CSFlMzDERWl-NUxnhNa0,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0778706,101.5866353
965,"72, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia","KimchiHaru (SS15, Subang)","{'open_now': True, 'weekday_text': []}",ChIJa7LNyVhMzDEReNO8KlVKYig,,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.073616,101.590275
966,"1, Jalan SS 15/4e, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Naughty Nuri's (SS15 Courtyard),"{'open_now': True, 'weekday_text': []}",ChIJdyHIOVlMzDER0kXhmLTYCac,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0775,101.5865415
967,"8, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Burgertory,"{'open_now': False, 'weekday_text': []}",ChIJHzdI21hMzDERt3mlskLBULQ,,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736745,101.5880826
968,"LG291, Lower Ground Floor, Subang Parade, 47500 Subang Jaya, Selangor, Malaysia",Secret Recipe Subang Parade,"{'open_now': True, 'weekday_text': []}",ChIJH4fKE1tMzDERds6qGnIaH-4,,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.08226,101.5856
969,"82 - 84, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",McDonald's,"{'open_now': True, 'weekday_text': []}",ChIJc6qbfvVMzDERc2djYXfm7a4,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736548,101.5905185
970,"Subang Jaya No B1-G, Jalan SS15/8A, Subang Jaya, 47500, Malaysia",Restoran Silva's,"{'open_now': True, 'weekday_text': []}",ChIJ538oV19MzDERo78dE6VuRvo,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074056,101.5872828
971,"No 2 Jalan SS15/4, 47500 Subang Jaya, Selangor, Malaysia",Canai 15 Café,"{'open_now': True, 'weekday_text': []}",ChIJnynPPl9MzDERpaBZsViUq6U,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075251,101.586468
972,"No. 5G &7G, Jalan SS15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kwai Sun,,ChIJiy3asV5MzDER3IU_xRxEBMY,,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0783413,101.5878829
973,"Subang Jaya G-12-19, Ground Floor, First Subang Mall, Jalan SS15/4G, 47500, Malaysia",S Kitchen Steak House,,ChIJcwUZRllMzDERzm9yRZpqsBc,,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0779169,101.5865403
974,"5, Jalan SS 15/8b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Gold Chilli Restaurant,"{'open_now': False, 'weekday_text': []}",ChIJp1fEtlhMzDERmBogul_DeAA,,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074484,101.5867546
975,"No 25G, Jalan SS15/8B,, 47500 Subang Jaya, Selangor, Malaysia",G's Bistro SS15,"{'open_now': True, 'weekday_text': []}",ChIJRetp21hMzDERnVTdAmWlKMM,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0750761,101.5867805
976,"Subang Jaya 62, Subang Jaya, SS15/4C, 47500, Malaysia",Lynn's,,ChIJN06quF5MzDERWzhygYazIFU,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0776741,101.588392
977,"60, Jalan SS 14/2, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kar Heong,"{'open_now': True, 'weekday_text': []}",ChIJ1-Gan_VMzDERCe-Jipl6UWQ,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0728136,101.5901323
978,"80, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Raku Pizza,"{'open_now': True, 'weekday_text': []}",ChIJsw0WefVMzDER7IM724s8__4,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736448,101.5904276
979,"1st Floor, 19, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Sumi-ka,"{'open_now': False, 'weekday_text': []}",ChIJO_ozEV9MzDERo7bjhOcNDk4,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075605,101.589137
980,"53, Jalan ss15/4b, 47500 Subang Jaya, Selangor, Malaysia",Oregi Restaurant,"{'open_now': True, 'weekday_text': []}",ChIJH4jyL19MzDERj2kuj6irGws,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0758267,101.5881793
981,"G-01, Ground Floor SS15 Courtyard, 47500 Subang Jaya, Selangor, Malaysia",Rakuzen Courtyard SS15,"{'open_now': False, 'weekday_text': []}",ChIJ-aBE-V1MzDER9xrRrI4KHWE,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0782412,101.5864335
982,"43, Jalan SS 15/8a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Pizza Hut SS15,,ChIJV5FtFVxMzDER76A4qvCZS-0,1.0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074069999999999,101.58925
983,"13, JALAN SS15/5A, SS15, 47500 Subang Jaya, Selangor, Malaysia",Jyu Raku,"{'open_now': False, 'weekday_text': []}",ChIJ8eGt_l1MzDER8Ahy4cbQCEk,,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.079151,101.59268
984,"SS15 Courtyard, Malaysia",Naj & Belle,"{'open_now': True, 'weekday_text': []}",ChIJC-2CSFlMzDERWl-NUxnhNa0,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0778706,101.5866353
985,"72, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia","KimchiHaru (SS15, Subang)","{'open_now': True, 'weekday_text': []}",ChIJa7LNyVhMzDEReNO8KlVKYig,,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.073616,101.590275
986,"1, Jalan SS 15/4e, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Naughty Nuri's (SS15 Courtyard),"{'open_now': True, 'weekday_text': []}",ChIJdyHIOVlMzDER0kXhmLTYCac,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0775,101.5865415
987,"8, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Burgertory,"{'open_now': False, 'weekday_text': []}",ChIJHzdI21hMzDERt3mlskLBULQ,,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736745,101.5880826
988,"LG291, Lower Ground Floor, Subang Parade, 47500 Subang Jaya, Selangor, Malaysia",Secret Recipe Subang Parade,"{'open_now': True, 'weekday_text': []}",ChIJH4fKE1tMzDERds6qGnIaH-4,,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.08226,101.5856
989,"82 - 84, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",McDonald's,"{'open_now': True, 'weekday_text': []}",ChIJc6qbfvVMzDERc2djYXfm7a4,1.0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736548,101.5905185
990,"Subang Jaya No B1-G, Jalan SS15/8A, Subang Jaya, 47500, Malaysia",Restoran Silva's,"{'open_now': True, 'weekday_text': []}",ChIJ538oV19MzDERo78dE6VuRvo,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074056,101.5872828
991,"No 2 Jalan SS15/4, 47500 Subang Jaya, Selangor, Malaysia",Canai 15 Café,"{'open_now': True, 'weekday_text': []}",ChIJnynPPl9MzDERpaBZsViUq6U,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075251,101.586468
992,"No. 5G &7G, Jalan SS15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kwai Sun,,ChIJiy3asV5MzDER3IU_xRxEBMY,,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0783413,101.5878829
993,"Subang Jaya G-12-19, Ground Floor, First Subang Mall, Jalan SS15/4G, 47500, Malaysia",S Kitchen Steak House,,ChIJcwUZRllMzDERzm9yRZpqsBc,,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0779169,101.5865403
994,"5, Jalan SS 15/8b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Gold Chilli Restaurant,"{'open_now': False, 'weekday_text': []}",ChIJp1fEtlhMzDERmBogul_DeAA,,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074484,101.5867546
995,"No 25G, Jalan SS15/8B,, 47500 Subang Jaya, Selangor, Malaysia",G's Bistro SS15,"{'open_now': True, 'weekday_text': []}",ChIJRetp21hMzDERnVTdAmWlKMM,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0750761,101.5867805
996,"Subang Jaya 62, Subang Jaya, SS15/4C, 47500, Malaysia",Lynn's,,ChIJN06quF5MzDERWzhygYazIFU,,,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0776741,101.588392
997,"60, Jalan SS 14/2, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",Restoran Kar Heong,"{'open_now': True, 'weekday_text': []}",ChIJ1-Gan_VMzDERCe-Jipl6UWQ,,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0728136,101.5901323
998,"80, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Raku Pizza,"{'open_now': True, 'weekday_text': []}",ChIJsw0WefVMzDER7IM724s8__4,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0736448,101.5904276
999,"1st Floor, 19, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Sumi-ka,"{'open_now': False, 'weekday_text': []}",ChIJO_ozEV9MzDERo7bjhOcNDk4,,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.075605,101.589137
1000,"53, Jalan ss15/4b, 47500 Subang Jaya, Selangor, Malaysia",Oregi Restaurant,"{'open_now': True, 'weekday_text': []}",ChIJH4jyL19MzDERj2kuj6irGws,,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0758267,101.5881793
1001,"G-01, Ground Floor SS15 Courtyard, 47500 Subang Jaya, Selangor, Malaysia",Rakuzen Courtyard SS15,"{'open_now': False, 'weekday_text': []}",ChIJ-aBE-V1MzDER9xrRrI4KHWE,,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0782412,101.5864335
1002,"43, Jalan SS 15/8a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Pizza Hut SS15,,ChIJV5FtFVxMzDER76A4qvCZS-0,1.0,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.074069999999999,101.58925
1003,"13, JALAN SS15/5A, SS15, 47500 Subang Jaya, Selangor, Malaysia",Jyu Raku,"{'open_now': False, 'weekday_text': []}",ChIJ8eGt_l1MzDER8Ahy4cbQCEk,,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.079151,101.59268
1004,"SS15 Courtyard, Malaysia",Naj & Belle,"{'open_now': True, 'weekday_text': []}",ChIJC-2CSFlMzDERWl-NUxnhNa0,,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0778706,101.5866353
1005,"72, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia","KimchiHaru (SS15, Subang)","{'open_now': True, 'weekday_text': []}",ChIJa7LNyVhMzDEReNO8KlVKYig,,3.4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.073616,101.590275
